,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-02-0139-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,77602478,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,OSCAR HUMBERTO FUENTES Y FUENTES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SAN MARCOS
12-02-0141-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,2DA. AV. 5-08 ZONA 4,77601642,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,OSCAR HUMBERTO FUENTES Y FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0142-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR MIXTO EVANGELICO ""EL MESIAS""",1A. CALLE 2-64 ZONA 3,77604082,LUIS ALFREDO MAZARIEGOS SCOT,JORGE FRANCISCO JUAREZ GODINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-0145-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLOGICO SPENCER W. KIMBALL,"4TA. CALLE 2-12, ZONA 2",77603672,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,PEDRO AUGUSTO DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-0146-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,ESCUELA PRE UNIVERSITARIA DE ARTE PLANETA MUSICAL,"5TA. CALLE 2-86 ZONA 4, CANTON GALLO ROJO",77602489,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,SERGIO ISMAEL LOPEZ GODINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0147-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLOGICO SPENCER W. KIMBALL,CALLE 29 DE JUNIO 2-12 ZONA 2,77603672,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,PEDRO AUGUSTO DE LEON BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0148-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"INSTITUTO TECNOLӇICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""","5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2",77607345,LUIS ALFREDO MAZARIEGOS SCOT,LUIS WOBELI NAVARRO BRAVO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0150-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"INSTITUTO TECNOLӇICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""","5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2",77607345,LUIS ALFREDO MAZARIEGOS SCOT,LUIS WOBELI NAVARRO BRAVO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0151-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"INSTITUTO TECNOLӇICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""","5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2",77607345,LUIS ALFREDO MAZARIEGOS SCOT,MAGDA LUZ NAVARRO ALMENGOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0172-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,SILVIA PATRICIA OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-0173-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""","7A. AVENIDA, 1-88 ZONA 2",77602663,LUIS ALFREDO MAZARIEGOS SCOT,SILVIA PATRICIA OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0175-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR MIXTO ""SANTA ANA""",12 AVENIDA 2-82 ZONA 2,41460186,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,VIOLETA GUILLERMINA OROZCO Y OROZCO DE LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0176-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,2DA. AV. 5-08 ZONA 4,77601642,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,ABDULIO ALFONSO AGUILAR FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-0182-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO CRISTIANO EL SHADDAI,"8A. CALLE 9-30 ZONA 1, CANTӎ LA PARROQUIA",77679788,LUIS ALFREDO MAZARIEGOS SCOT,SUSAN KATERY CRUZ CONTRERAS DE GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0186-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0187-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0188-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-0189-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-1084-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLOGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE,5A. CALLE 7-28 ZONA 2,77607345,LUIS ALFREDO MAZARIEGOS SCOT,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SAN MARCOS
12-02-1085-46,99-001,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES 'GUATEMALA',ZONA 2 CANTON SAN SEBASTIAN,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SAN MARCOS
12-02-1202-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNICO INDUSTRIAL ADSCRITO AL INEB,7A. AVENIDA 6-07 ZONA 2,77602670,LUIS ALFREDO MAZARIEGOS SCOT,GLORIA KARINA RODRIGUEZ CALDERON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-1259-46,,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO PRIVADO DE BACHILLERATO POR MADUREZ 'SOAMAK',ALDEA SAN ISIDRO CHAMAC,,,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-3694-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO PARTICULAR MIXTO MINERVA,7A. AV. 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SAN MARCOS
12-02-3695-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,SILVIA PATRICIA OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4132-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,2DA. AV. 5-08 ZONA 4,77601642,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,ABDULIO ALFONSO AGUILAR FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4133-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,2DA. AV. 5-08 ZONA 4,77602478,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4305-46,,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,LICEO TECNOLOGICO EN COMPUTACION,5A. CALLE 3-28 ZONA 1,77601914,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4306-46,12-,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,LICEO TECNOLOGICO EN COMPUTACION,5A. CALLE 3-28 ZONA 1,,EVELIA ORTIZ VELASQUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SAN MARCOS
12-02-4340-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO CATOLICO 'SAN FRANCISCO DE ASIS',7A. AVE. Y 8A. CALLE ZONA 1,,LUIS ALFREDO MAZARIEGOS SCOT,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-4528-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"INSTITUTO TECNOLӇICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""",5TA. CALLE (CALLE LA REFORMA) 7-28 ZONA 2,77607345,LUIS ALFREDO MAZARIEGOS SCOT,MAGDA LUZ NAVARRO ALMENGOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-02-4621-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO DIVERSIFICADO POR COOPERATIVA,7AV. 7A. CALLE ZONA 1,77679211,LUIS ALFREDO MAZARIEGOS SCOT,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-02-4727-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"INSTITUTO PARTICULAR MIXTO ""MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,DEMECIO HERCULANO OROZCO GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-4737-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,"COLEGIO PARTICULAR ""LICEO MINERVA""",7A. AVENIDA 1-88 ZONA 2,77602663,LUIS ALFREDO MAZARIEGOS SCOT,SILVIA PATRICIA OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-5034-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO EVANGELICO MIXTO 'EL CANDELERO DE ORO',2A. AVENIDA 5-08 ZONA 4,77602415,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-02-5260-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR MIXTO'SACATEPEC',6A. AVENIDA 'A' ZONA 2 CANTON SAN SEBASTIAN,77601202,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-03-0018-46,12-008,SAN MARCOS,SAN ANTONIO SACATEPEQUEZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SAN ANTONIO SACATEPEQUEZ,42273178,RUDY RENE VELASQUEZ Y VELASQUEZ,SULEICA ALEJANDRINA ALVARADO GOMEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-03-4707-46,12-008,SAN MARCOS,SAN ANTONIO SACATEPEQUEZ,INSTITUTO DIVERSIFICADO PRIVADO MIXTO,,,RUDY RENE VELASQUEZ Y VELASQUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0066-46,12-047,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA SAN LUIS,57456480,AMILSA YAMILETH ESTRADA RODR͇UEZ,MARIO TULIO MATIAS LORENZO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0077-46,12-009,SAN MARCOS,COMITANCILLO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,EDIFICIO DEL INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA LICEO FRATERNIDAD,53009092,SERAPIO CORONADO Y CORONADO,AZUCENA LETICIA PELICO TZUN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0078-46,12-009,SAN MARCOS,COMITANCILLO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSEсNZA,48822569,SERAPIO CORONADO Y CORONADO,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0081-46,12-059,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,"CASERIO CANOA DE SAL, ALDEA SANTA TERESA",40067429,ROSALINDA VITALINA JIMENEZ PEREZ,LEANDRO LOPEZ LOPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0097-46,12-059,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA SABALIQUE,44778047,ROSALINDA VITALINA JIMENEZ PEREZ,PATROCIONIO PɒEZ MARROQU͎,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0098-46,12-060,SAN MARCOS,COMITANCILLO,INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA,ALDEA TUILELEN,31369025,VICTOR MANUEL AGUILON CRISOSTOMO,ALFREDO MAT́S MAT́S,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0099-46,12-060,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACION POR COOPERATIVA DE ENSEсNZA,CANTӎ TUIXOQUEL ALDEA TUILELɎ,32917557,VICTOR MANUEL AGUILON CRISOSTOMO,JOSɠSAMUEL AGUILӎ Y AGUILӎ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0100-46,12-009,SAN MARCOS,COMITANCILLO,"""COLEGIO CRISTIANO GENERACION DEL TERCER MILENIO G3""",KILOMETRO 1.2 CARRETERA HACIA AGUA TIBIA,57788849,SERAPIO CORONADO Y CORONADO,FRANCISCO FELICIANO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0101-46,12-009,SAN MARCOS,COMITANCILLO,"INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA ""LICEO FRATERNIDAD""",CABECERA MUNICIPAL,51579303,SERAPIO CORONADO Y CORONADO,ROSALINDA VITALINA JIMENEZ PEREZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0102-46,12-059,SAN MARCOS,COMITANCILLO,"INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA ""LICEO GUATEMAYA""",ALDEA CHAMAQUE,50583337,ROSALINDA VITALINA JIMENEZ PEREZ,ELISEO LEONARDO CARDONA LӐEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0103-46,12-009,SAN MARCOS,COMITANCILLO,"INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA ""SAQBE""",ALDEA CHICAJALAJ,30832369,SERAPIO CORONADO Y CORONADO,MARIO FIDEL MARROQUIN AGUSTIN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0104-46,12-060,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA TALTIMICHE,51982265,VICTOR MANUEL AGUILON CRISOSTOMO,SERGIO MARCO TULIO MIRANDA VELSQUEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0110-46,12-009,SAN MARCOS,COMITANCILLO,"""COLEGIO DE ESTUDIOS SUPERIORES COMITANCILLO"" -CESC-",3RA. CALLE 8-423 ZONA 3,59719020,SERAPIO CORONADO Y CORONADO,BAYRON BALDOMERO RAM͒EZ TɍAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0111-46,12-009,SAN MARCOS,COMITANCILLO,"""COLEGIO DE ESTUDIOS SUPERIORES COMITANCILLO"" -CESC-",3RA. CALLE 8-423 ZONA 3,59719020,SERAPIO CORONADO Y CORONADO,BAYRON BALDOMERO RAM͒EZ TɍAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0113-46,12-047,SAN MARCOS,COMITANCILLO,"INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA ""LICEO MILENARIO""",ALDEA SAN ISIDRO,45816010,AMILSA YAMILETH ESTRADA RODR͇UEZ,DANIEL GUSTAVO PɒEZ GӍEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0114-46,12-047,SAN MARCOS,COMITANCILLO,"INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA ""LICEO SAN PABLO""",CASER͏ LA LIBERTAD,50655264,AMILSA YAMILETH ESTRADA RODR͇UEZ,SERGIO RICARDO MARROQU͎ CORONADO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0116-46,12-009,SAN MARCOS,COMITANCILLO,COLEGIO PRIVADO DE EDUCACIӎ BSICA Y DIVERSIFICADA JUAN DIEGO,2DA. AVE. 5-84 ZONA 1,58077999,SERAPIO CORONADO Y CORONADO,JUANA FLORINDA PɒEZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0211-46,12-009,SAN MARCOS,COMITANCILLO,COLEGIO PRIVADO DE EDUCACION BASICA Y DIVERSIFICADA JUAN DIEGO,2A. AVENIDA 5-84 ZONA 1,49196605,SERAPIO CORONADO Y CORONADO,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-3940-46,12-059,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA TUICHILUPE,,ROSALINDA VITALINA JIMENEZ PEREZ,,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-4715-46,12-009,SAN MARCOS,COMITANCILLO,INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA LICEO FRATERNIDAD,3A. AVENIDA 8-42 ZONA 3,51579303,SERAPIO CORONADO Y CORONADO,---,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-4716-46,12-059,SAN MARCOS,COMITANCILLO,INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA,ALDEA PIEDRA DE FUEGO,58008946,ROSALINDA VITALINA JIMENEZ PEREZ,RICARDO FELICIANO CORONADO LOPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0046-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,32111447,SIMEON JACOBO PEREZ DOMINGO,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0049-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO PRIVADO MIXTO VOCACIONAL MIGUELENSE,CABECERA MUNICIPAL,48252516,SIMEON JACOBO PEREZ DOMINGO,JEREMIAS MISAEL PEREZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0078-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL TRIUNFO,46834464,SIMEON JACOBO PEREZ DOMINGO,DANNERY ESTUARDO AGUILAR JACOBO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0080-46,12-113,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL SALITRE,30797987,AUGUSTO CLAUDIO CINTO MEJIA,DAVID JOEL AJPOP DIAZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0083-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,LICEO MIGUELENSE,CASERIO LEGUAL,48445568,SIMEON JACOBO PEREZ DOMINGO,JEREMIAS MISAEL PEREZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0084-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,COLEGIO PRIVADO MIXTO LICEO TECNOLOGICO EMMANUEL,ALDEA EL TRIUNFO,57197138,SIMEON JACOBO PEREZ DOMINGO,AUGUTO CLAUDIO CINTO MEJIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0085-46,12-012,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO SHANSHEGUAL ALDEA LA PATRIA,58942187,RICARDO HUGO MENDEZ PEREZ,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
