,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-07-6872-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON LLANO,46498214,SEBASTI?N PRUDENCIO HERN?NDEZ C?RDENAS,GILBERTO APARICIO CAMPOSECO HERN?NDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0020-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0042-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,COLEGIO JUAN JACOBO ROUSSEAU,"BARRIO ESQUIPULAS, ZONA 6",77806985,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,CARLOS DAVID MONTEJO SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0045-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,"INSTITUTO PARTICULAR MIXTO INTERCULTURAL ""CIENCIA Y DESARROLLO""","BARRIO ESQUIPULAS, ZONA 6",77806985,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,CARLOS DAVID MONTEJO SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0046-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NORMAL MIXTO PRIVADO,"BARRIO EL CARMEN, ZONA 2",77719364,RIGOBERTO GABRIEL GONZ?LEZ MêRIDA,ENRIQUE MATEO FRANCISCO ANDRêS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0047-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,BARRIO ESQUIPULAS ZONA 6,77800698,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,CARLOS DAVID MONTEJO SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0049-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,LICEO TêCNICO LIBERADOR KAROL WOJTILA,BARRIO QUISIS?,45167239,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,CARIN BANESSA GONZ?LEZ GONZ?LEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0053-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,BARRIO ESCUIPULAS,77806985,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,CARLOS DAVID MONTEJO SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0055-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO LICEO TêCNICO LIBERADOR ""KAROL WOJTILA""",BARRIO COTZAN,40719400,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,HEBER RAM?N GONZALEZ MêRIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0058-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO LICEO TêCNICO LIBERADOR ""KAROL WOJTILA""",BARRIO COTZAN,40719400,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,HEBER RAM?N GONZALEZ MêRIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0059-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO PARROQUIAL ""SAN PEDRO""",BARRIO EL CENTRO SAN PEDRO SOLOMA,59970472,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,MAR?A TRINIDAD MAT?AS ANTONIO DE CALMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-4989-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NORMAL MIXTO PRIVADO,BARRIO EL CARMEN,41332770,RIGOBERTO GABRIEL GONZ?LEZ MêRIDA,ENRIQUE MATEO FRANCISCO ANDRêS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-08-7124-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,ROSALIO TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-7128-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,RIGOBERTO GABRIEL GONZ?LEZ MERIDA,ROSALIO TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0004-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO PRIVADO MIXTO ""NUEVO HORIZONTE""",CABECERA MUNICIPAL,57811883,ARGELIO ROCAEL AGUILAR GONZALEZ,MIGUEL ANGEL MARTINEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0045-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,COLEGIO PRIVADO MIXTO PREUNIVERSITARIO CIENTIFICO INTEGRAL,SAN ILDEFONSO IXTAHUACAN,77228855,ARGELIO ROCAEL AGUILAR GONZALEZ,JOSE VINICIO PEREZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0046-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGêLICO MIXTO PRIVADO ""EMANUEL""",CABECERA MUNICIPAL,57548166,ARGELIO ROCAEL AGUILAR GONZALEZ,SAYLER RENê PêREZ HERN?NDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0049-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"INSTITUTO DE EDUCACI?N DIVERSIFICADA POR COOPERATIVA DE ENSE•ANZA BILINGöE INTERCULTURAL KAWIL KYE KOJB?IL""","CASER?O CHEJOJ, ALDEA VEGA DE SAN MIGUEL",57379437,ARGELIO ROCAEL AGUILAR GONZALEZ,FRANCISCA ORTIZ ORDO•EZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0055-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"LICEO PRIVADO MIXTO ""EL SHADDAI""",CABECERA MUNICIPAL,58852941,ARGELIO ROCAEL AGUILAR GONZALEZ,ALVIN EMANUEL RAMOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0059-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,46601037,ARGELIO ROCAEL AGUILAR GONZALEZ,JOSê VINICIO PêREZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0060-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,46601037,ARGELIO ROCAEL AGUILAR GONZALEZ,JOSê VINICIO PêREZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0061-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGêLICO PRIVADO MIXTO ""NUEVO HORIZONTE""",CABECERA MUNICIPAL,33370931,ARGELIO ROCAEL AGUILAR GONZALEZ,JUAN JOSê RAM?REZ L?PEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-1582-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,INSTITUTO NORMAL MIXTO PRIVADO 'AJPON',SAN ILDEFONSO,77228643,ARGELIO ROCAEL AGUILAR GONZALEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-10-0040-46,13-037,HUEHUETENANGO,SANTA BARBARA,"LICEO PRIVADO MIXTO ""MONTE HOREB""",CABECERA MUNICIPAL,57788596,PEDRO CLEMENTINO G?MEZ G?MEZ,V?CTOR EZEQUIEL PêREZ G?MEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-0053-46,13-023,HUEHUETENANGO,LA LIBERTAD,LICEO JAPONES,CABECERA MUNICIPAL,53874388,OSBIN NAARY GARC?A,MARIO GUILLERMO ALVARADO FERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0057-46,13-024,HUEHUETENANGO,LA LIBERTAD,CENTRO EDUCATIVO COMUNITARIO ADVENTISTA SINAI,ALDEA EL CHALUM,59966686,OSBIN NAARY GARC?A,ESAU MATIAS HERRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0060-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA NUEVA, CABECERA MUNICIPAL",50421916,OSBIN NAARY GARC?A,CêSAR JOSUê DE LE?N RECINOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0068-46,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""LIBERTENSE""",CABECERA MUNICIPAL,53393921,OSBIN NAARY GARC?A,OSBIN NAARY GARC?A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-0069-46,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""EMMANUEL""",CABECERA MUNICIPAL,30181389,OSBIN NAARY GARC?A,EVELYN YADIRA MORALES MORALES DE RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-5762-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA ANEXA A IMBANC,,,OSBIN NAARY GARC?A,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),HUEHUETENANGO
13-11-5791-46,,HUEHUETENANGO,LA LIBERTAD,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA,,,,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-11-6596-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA,LA LIBERTAD,,OSBIN NAARY GARC?A,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0001-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO CRISTIANO ""EL LABRADOR""",ALDEA VALPARAISO,55272855,ABELARDO MEFIBOSET VILLATORO HERRERA,JUANA MAIDA BUSTISTA RAMIREZ DE LAPARRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0004-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO MIXTO ADVENTISTA ""VALPARAISO""",ALDEA VALPARAISO,30918930,ABELARDO MEFIBOSET VILLATORO HERRERA,EDER ASBEL PE•A VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0075-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO ESFUERZO,ALDEA CAMOJALLITO,46639210,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART?NEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0076-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,LA DEMOCRACIA,57595332,ABELARDO MEFIBOSET VILLATORO HERRERA,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0081-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PARTICULAR MIXTO DEMOCRACENSE,ALDEA CAMOJALLITO,31227589,ABELARDO MEFIBOSET VILLATORO HERRERA,WILIAM ARNOLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0086-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MARTINEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0096-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PARROQUIAL PRIVADO MIXTO SANTA TERESITA DEL NI•O JES?S,ALDEA CAMOJALLITO,54982292,ABELARDO MEFIBOSET VILLATORO HERRERA,ERICA ARACELY MART?NEZ CARRILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0097-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO ESFUERZO,ALDEA CAMOJALLITO,46639210,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART?NEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0098-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO MIXTO ""NAZARET""",CABECERA MUNICIPAL,77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,HIERI MART?NEZ LEIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0102-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACI?N PRIMARIA INTERCULTURAL,CAMOJALLITO,77738222,ABELARDO MEFIBOSET VILLATORO HERRERA,JUAN FRANCISCO MêNDEZ MATEO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0108-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO INTERCULTURAL,CAMOJALLITO,77738222,ABELARDO MEFIBOSET VILLATORO HERRERA,JUAN FRANCISCO MêNDEZ MATEO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0111-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART?NEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0112-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGêLICO MIXTO LAS DOCE PERLAS,LA MESILLA,57717531,ABELARDO MEFIBOSET VILLATORO HERRERA,DEYSI YUSMENIA RAMOS L?PEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0113-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""SUPERACI?N""",ALDEA SANTA ROSA,46467680,ABELARDO MEFIBOSET VILLATORO HERRERA,TOMMY DIONICIO LORENZO FELIPE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0114-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""SUPERACI?N""",ALDEA SANTA ROSA,46467680,ABELARDO MEFIBOSET VILLATORO HERRERA,TOMMY DIONICIO LORENZO FELIPE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0116-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGêLICO PRIVADO MIXTO CASTILLO FUERTE,ALDEA LA MESILLA,45890483,ABELARDO MEFIBOSET VILLATORO HERRERA,YONI ALEXANDER CASTILLO PêREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0119-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGêLICO MIXTO ""NAZARET""","8A. CALLE 1-35, ZONA 2",77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,JORGE OLIVER ESCALANTE ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0639-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'DANIEL ARMAS',LA DEMOCRACIA,77738293,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1509-46,,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'BACHILLERATO POR MADUREZ',LA DEMOCRACIA,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-5947-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PARTICULAR MIXTO DEMOCRACENSE,ALDEA CAMOJALLITO,31227589,ABELARDO MEFIBOSET VILLATORO HERRERA,WILIAM ARNOLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-6584-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA INTERCULTURAL,ALDEA CAMOJALLITO,,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-6585-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGELICO MIXTO NAZARET,CABECERA MUNICIPAL,77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,HIERI MART?NEZ LEIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-6888-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,LA DEMOCRACIA,,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-13-0030-46,13-027,HUEHUETENANGO,SAN MIGUEL ACATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,53800959,GLAD?S ARACELY SIM?N FRANCISCO,MANUEL MART?N JOSê,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-13-0035-46,13-027,HUEHUETENANGO,SAN MIGUEL ACATAN,"COLEGIO PRIVADO MIXTO ""EL SENDERO DEL SABER""",CABECERA MUNICIPAL,30122033,GLAD?S ARACELY SIM?N FRANCISCO,HUGO BENJAM?N MêNDEZ MART?NEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-14-0012-46,13-028,HUEHUETENANGO,SAN RAFAEL LA INDEPENDENCIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,44902346,GABINO PASCUAL GOMEZ,FRANCISCO JOSê FRANCISCO SIM?N,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-14-0015-46,13-028,HUEHUETENANGO,SAN RAFAEL LA INDEPENDENCIA,"COLEGIO PRIVADO MIXTO ""EL FORMADOR""",CABECERA MUNICIPAL,47823869,GABINO PASCUAL GOMEZ,MIRIAM ELIZABETH MANUEL G?MEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-14-0017-46,13-028,HUEHUETENANGO,SAN RAFAEL LA INDEPENDENCIA,"COLEGIO PRIVADO MIXTO ""EL FORMADOR""",CABECERA MUNICIPAL,47823869,GABINO PASCUAL GOMEZ,MIRIAM ELIZABETH MANUEL G?MEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0048-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, TODOSANTERO",CANTON EL CALVARIO,57212994,ELIDIO NATALIO VEL?SQUEZ MAZARIEGOS,RA?L PêREZ RAMOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-15-0051-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO,CALLE REAL EL CEMENTERIO,77830676,ELIDIO NATALIO VEL?SQUEZ MAZARIEGOS,WILLIAM RANDOLFO CANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0054-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO,CALLE REAL DEL CEMENTERIO,40126136,ELIDIO NATALIO VEL?SQUEZ MAZARIEGOS,ADELA MARIBEL MENDOZA JER?NIMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0055-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL,57049809,ELIDIO NATALIO VEL?SQUEZ MAZARIEGOS,NICOL?S JUAN BALTAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-15-0057-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO SE•OR SAN MART?N,ALDEA SAN MART?N CUCHUMAT?N,55211945,ELIDIO NATALIO VEL?SQUEZ MAZARIEGOS,ELDER ANICACIO L?PEZ GODINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-16-0022-46,13-055,HUEHUETENANGO,SAN JUAN ATITAN,INSTITUTO DE EDUCACI?N DIVERSIFICADA POR COOPERATIVA DE ENSE•ANZA CANT?N EL BOSQUE,CANT?N EL BOSQUE,51541324,MANFREDO OTONIEL GUTIERREZ G?MEZ,PEDRO OLIVERIO CARDONA SALES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0051-46,13-030,HUEHUETENANGO,SANTA EULALIA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CANTON VISTA HERMOSA,45931640,JUAN CARLOS MORALES GONZALEZ,JOSE SEBASTIAN FRANCISCO MATEO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
